6.530563835505454051e-01,1.766810457935560788e-04,1.675727535243461109e-04,1.665676934987722223e-04,1.615009974175497798e-04,1.641504251652657924e-04,1.185086502831836353e-04,1.463573045162566743e-04,1.755205799556099847e-04,1.677130381251303298e-04,1.659688312539017718e-01,1.754514996241991341e-04,1.155631176789509527e-04,1.307778353534833245e-04,9.340108829022313703e-05,1.538421248119867908e-04,1.175736355560079160e-01,2.534564413398499678e-04,1.156435093116225704e-04,3.317839381684880369e-04,6.031876705509387621e-02,1.124464951312960170e-04,1.554440464613610691e-04
8.822576906095628280e-01,1.122529793659115677e-01,2.374776983705270065e-04,1.219191295889956853e-04,8.321623233422394638e-05,1.060615688672396232e-04,1.100379699192302623e-04,1.146365994416193127e-04,9.938277891098557437e-05,7.528590171609538201e-05,1.045097646288507262e-04,8.890535438759263921e-05,8.161348086202796384e-05,8.723997544339094623e-05,6.345667726206721208e-05,1.049593491003980534e-04,1.073576811737055444e-04,7.503635148487135058e-05,1.119299924005708513e-04,8.293862802864556565e-05,3.470250692075117511e-03,7.651336540681678801e-05,8.660083312254637843e-05
3.526428579676049169e-01,1.031976534519716182e-04,1.480951528319951580e-04,1.787248356017730828e-04,1.576151335630122680e-04,2.324676238553299260e-04,1.133932784324015453e-01,1.109729348366528534e-01,1.576104699993463576e-04,1.020186465991597516e-04,1.077636067015375244e-04,1.735157374121099527e-04,9.714875687875549693e-05,9.726598440010485874e-05,7.944869165604984606e-05,1.041555809312908463e-04,6.038628009570517542e-05,3.704752157304465610e-01,7.659805022898231053e-05,1.104512476994980869e-02,1.340619608012725433e-04,3.923441417631007289e-02,2.260999216259115786e-04
6.652218202520309154e-01,1.181009788699943227e-04,9.006018122032530097e-04,8.152543036112121222e-02,5.464804575748524566e-03,2.127172071274500010e-04,1.201907248741916628e-04,1.797468587322679351e-04,2.055186221682768766e-01,9.955890977456891043e-05,1.136454096592831944e-04,1.194205771267508676e-04,9.731703654655312729e-05,1.095258981860617464e-04,1.027452932882547728e-04,3.996969989619436592e-04,8.477016428687851092e-05,9.268973327973020987e-05,3.911374557918709249e-02,9.788236890125009200e-05,9.076343720544410116e-05,1.038109190194515469e-04,1.123927355921556864e-04
7.203992903618987623e-05,1.933315746639762134e-01,4.193092254613078884e-01,1.223249916558680336e-04,8.891167548466976159e-05,1.403569668903441932e-04,8.493041682334667340e-05,8.956029951205003877e-05,2.394519734667020045e-04,3.688262277990439464e-04,3.385781212759662040e-01,9.838211298473977656e-05,6.518085230506943950e-05,7.554886758903444396e-05,5.592909915099278113e-05,8.592036754709845995e-05,1.605260120292264115e-04,1.190664590193239221e-04,6.620068725859718254e-05,7.972199406711205042e-05,4.662464416311348780e-02,6.149730306669192489e-05,8.205819995031885439e-05
2.608694140810012899e-02,3.076421473186481403e-01,5.626838851897695282e-01,1.216615319692699714e-04,9.394951700863325673e-05,1.368262477374805890e-04,1.231204230242295510e-04,1.081696126776163371e-04,1.471516569004281650e-04,7.264541006776184529e-02,1.375730173266148529e-04,9.431881444714934398e-05,2.895285253896067584e-02,9.365330723338286510e-05,7.108789566633473827e-05,1.489510185577188966e-04,6.765889848724415429e-05,1.321089799150008167e-04,7.798480759363007637e-05,9.199961908998282179e-05,1.101765864986825296e-04,1.453011006507429724e-04,8.707044197557329158e-05
1.356099296458511264e-04,3.656736924871843708e-02,1.205997788674149961e-04,4.965761147520966973e-04,7.590345993925600105e-05,5.842486702065664561e-01,8.727315964362510449e-05,1.292697871597878981e-04,2.562710121231610632e-04,1.287113608387484699e-04,2.342145177816732271e-04,9.643559878647642390e-05,8.429623998358277742e-05,7.617207590001065715e-05,5.684597240707913617e-05,1.251468572740211912e-04,1.053386792038694031e-04,1.211720545686787304e-01,2.381604803389405893e-04,8.845623877950312272e-05,7.733116123488979754e-02,1.780627919676303905e-01,8.267151009095085072e-05
5.784878675935675241e-05,3.881924108392662795e-05,8.513297689986134924e-05,7.430915057323775885e-01,4.278811652239120718e-05,1.952974025716262352e-03,3.870516412114892511e-05,8.745026675364308459e-05,2.541048567595500240e-01,3.644309966727962745e-05,4.612102015495530861e-05,4.404096762353459362e-05,3.113440823857436461e-05,3.403826804741563874e-05,2.821190056093016453e-05,3.466964568465950343e-05,2.555432853726495183e-05,4.173296060502235171e-05,2.694214156468629102e-05,5.053688848631953610e-05,3.269191162323616448e-05,2.774170641114242217e-05,4.005968301069383043e-05
1.022838396464890792e-04,8.326825718989273113e-05,6.841409636629317524e-03,1.724746846312422306e-04,2.490043420212344205e-01,2.284417902460574856e-01,9.594880803899463945e-05,9.460262182219472790e-05,1.105105873654244297e-04,3.417738466292074098e-04,3.413042946231662489e-01,1.211282886488139807e-04,6.653629905426850562e-05,7.368872735936227809e-05,5.606228433951093395e-05,7.700624117503289423e-05,5.247879346605657965e-05,1.034692573353918548e-04,6.010899617954146642e-05,6.571438089527273374e-02,1.049059496333837743e-01,1.980640319512587486e-03,1.958510918618711159e-04
8.783951779687447980e-05,1.145061950174552462e-04,1.496616852353011614e-04,1.135092482243519191e-01,1.912405292225112796e-01,2.244858836859707691e-04,6.790484915898684082e-02,1.164662140963358537e-04,1.657312571226727789e-04,5.326699742170233343e-01,2.219846049076586527e-04,1.870249487177628143e-04,9.526645824832096811e-05,9.224582810942612288e-02,9.682989746544918305e-05,1.072146254197937741e-04,6.699887988167593995e-05,1.591410194548401231e-04,8.408102272961827384e-05,1.121981994008888116e-04,2.401208475394508914e-04,8.306711505561494729e-05,1.169526959248983031e-04
4.659462813170468960e-03,1.300211959561734822e-04,1.085582401963477300e-02,2.352953354647583240e-04,1.292029276853438543e-04,2.209729907356681718e-04,1.677134795007388364e-04,1.956912940712976208e-04,5.381199162414525977e-04,4.944208470654821164e-01,1.219487420812612053e-04,2.548858921570780283e-04,2.362394085218021966e-01,1.197675462452443433e-04,1.000006952423889735e-04,1.111739597277954189e-04,7.561743388647579778e-05,2.505289720975296119e-01,8.389843585799891903e-05,4.296654724148296135e-04,1.199883157714296380e-04,8.905443143981111459e-05,1.724674179011268849e-04
8.358239997386858759e-05,2.770071607667992653e-01,1.121204225990141633e-04,1.684216703341729487e-02,2.225127986461721311e-04,2.955491267233351527e-04,3.930569412640891880e-01,3.828724709624690861e-04,1.721628564809805754e-04,1.028708036073981778e-04,7.110993540774633581e-02,1.632989290425220657e-04,8.886130315985396599e-05,1.639362056484034227e-02,7.305106983643738783e-02,1.340511076083193143e-01,8.858940737953559740e-05,1.083518123594081017e-04,1.040643791597366870e-04,1.625272744300977970e-02,9.415200567039000911e-05,1.148522317442662372e-04,1.014291278322121897e-04
9.812245957822651526e-05,1.093379230118625932e-04,2.147263597509494794e-04,3.368811868701425448e-04,1.721678833587630432e-04,4.138732900712648738e-02,1.294632294044008314e-01,2.228336741330526338e-01,1.582936962048474045e-04,9.343018858286283163e-05,1.209357322508232023e-04,9.562199361368621531e-02,8.203426767681178111e-05,1.014226071941938426e-04,4.230700451898848635e-02,8.577661445730511895e-05,5.820288371891722671e-05,8.598846356497787113e-02,6.591590943296603570e-05,1.677154712984337405e-04,3.803180197253561712e-01,6.591708844654938654e-05,1.494057605777090732e-04
9.154890434309613447e-05,9.648921433832396250e-05,1.042365891627417907e-03,2.928526119458900326e-04,7.910341701651892876e-01,3.573624072908802851e-02,1.215091311765227750e-01,2.486047820420238382e-04,1.358859608072668140e-04,2.568700464791481928e-04,1.314853812156221448e-04,4.818731860829897351e-02,8.783411821887670418e-05,7.518155729367680671e-05,8.318807053887011826e-05,8.188981148043279149e-05,6.753059183430702489e-05,9.683561399667345423e-05,6.175632467408551877e-05,3.318650343511838252e-04,8.441094605182233054e-05,6.469419380230435153e-05,2.018502658598611717e-04
4.426253332039387361e-05,5.785240939008808107e-05,7.024246876803865076e-05,5.310516622966893283e-04,1.118058380063949666e-04,5.315541135687978924e-01,4.262552749077667125e-01,4.048335917411838986e-02,9.226805025091983103e-05,5.491093436102175535e-05,1.221368858928104551e-04,7.334140327865477503e-05,4.706700659407639489e-05,5.112726403282702860e-05,4.022674797082067405e-05,4.875281518803936226e-05,3.534098028215550884e-05,7.424821597361830046e-05,4.034074610391369435e-05,6.105613227092601637e-05,5.438287492879606143e-05,4.056124211845577764e-05,5.627613828853635119e-05
9.286138848343547525e-02,3.969028187372366373e-02,9.725276868866818863e-05,1.891213768630535888e-04,4.536988171179677357e-04,1.298437276071900308e-04,1.240882333049822485e-04,7.008870646693377005e-01,1.266119777564495604e-04,8.341987209802374239e-05,9.910551030347926295e-05,1.487249968040547249e-04,7.769474259229438326e-05,9.132294047129509715e-05,7.987482158938409571e-02,1.152822877692076178e-04,4.248282607130343669e-02,8.351720146500820295e-05,7.172904914631430076e-05,4.203297836199823556e-02,9.480661632690915916e-05,7.742368491334646378e-05,1.069951475893245386e-04
6.016934564949835516e-05,7.179452410527969433e-05,7.924919785860841674e-05,8.656344983134155961e-05,8.399907862095843736e-05,9.305748458808518113e-05,6.123439978779922344e-05,1.204669519793877437e-04,8.679610253743706477e-05,6.102868510778632451e-05,8.139799824408586941e-05,7.234437074855160727e-05,1.643135346172884515e-04,6.385507894715101280e-05,7.911119893629810760e-05,9.981211659788997714e-01,5.220725811506323491e-05,7.460085816484996997e-05,1.631853791154436726e-04,6.739480019156472799e-05,1.179330238150252394e-04,7.368147340540531884e-05,6.444982673303444065e-05
1.128934484334218432e-04,1.417326797174625630e-04,1.500184039668143988e-04,2.187055684209880668e-01,1.267427132249875066e-04,7.807215510170897660e-04,1.090061746895738953e-01,1.967214390485863757e-04,2.350702324242542245e-04,1.196500987293367259e-04,1.361061507603643307e-04,1.591535249318877109e-04,1.052951498026642653e-04,1.468945800337767397e-04,8.814021527157489164e-05,4.394977825088435940e-04,8.541738714327830394e-05,2.753785451933401379e-02,1.540286927069720610e-04,1.459695540166942212e-03,1.510319286155856428e-04,6.398020719699206715e-01,1.595188816794592182e-04
7.050629871977818065e-05,5.697098631263494695e-02,3.961674717177048857e-04,5.828081905426680809e-01,1.021087994988462827e-04,1.144398865580485383e-04,3.103612218068756493e-02,7.606598796948113898e-05,9.296141250254661293e-05,9.717059655983658402e-05,1.016587191152653496e-04,3.545348012034826510e-03,6.330660158079642853e-05,8.674813231171756185e-05,6.279309548349153581e-05,1.095681005080082257e-04,7.107797319882379870e-05,1.674968378185790504e-04,1.576402344306939481e-04,8.614694924733297095e-05,1.201013310635781978e-04,1.493356604571528246e-01,1.743277340665370934e-01
1.084901640641266097e-04,2.870102555889040771e-04,3.844362924757819731e-04,4.432109849515469269e-01,2.359425654342082969e-04,2.153858266711679737e-04,1.126272330205012849e-02,1.822161271858960567e-04,1.896950511478639719e-04,1.337379431399720556e-04,1.623995192899152962e-04,1.679769656904157545e-04,1.536450237199793196e-04,1.239324722047697709e-04,5.141781253034805044e-02,1.480657536898957445e-04,9.736968791862723647e-05,1.755112730209017480e-01,1.224179011557516988e-01,1.592269001229672340e-04,1.931831972590718483e-01,9.993291434332219779e-05,1.466443176418017239e-04
6.467807030234212003e-05,1.090197363170336385e-04,7.190063595452787564e-05,1.700049965255811776e-04,5.478335429648314325e-05,8.957498976734735718e-01,6.285966887939849939e-05,5.741092926065322267e-05,9.855609001444497717e-05,1.180026193624453745e-03,7.518795952375389210e-05,7.643537055254423810e-05,4.691615513922974651e-05,5.650459735090202585e-05,3.702548826008223928e-05,6.189366491655016252e-05,5.070829482297040201e-05,6.012491858110216282e-05,5.469974454006345816e-05,6.429761332811112908e-05,1.016729327964783075e-01,4.928973603915034584e-05,7.484631181862045225e-05
8.921974296645174621e-03,4.420870343128371210e-02,1.725337844723085336e-04,3.718545597396412145e-04,1.870273669816122097e-04,2.909067054178193223e-01,2.147483838012666582e-04,2.866790100421626555e-04,6.477104143815242288e-04,1.977638459462096321e-01,6.323368955692387208e-04,1.186321450864165800e-04,8.018213614326870895e-05,9.765071429716743693e-05,6.843735168531961486e-05,1.059997721763466941e-04,5.964850260229982151e-05,1.053551684628623497e-04,7.350781702526458148e-05,9.378490726735144722e-02,3.609115290887924266e-01,1.228232885668860571e-04,1.572072408646868664e-04
7.162730470224238418e-05,7.583443751965309506e-05,1.148783179339394499e-04,5.578733719090160914e-01,2.202876849291381944e-01,1.780884601878588141e-04,1.091669827606115962e-04,9.043553361138273873e-05,9.670039864213292736e-05,8.260636422489681281e-05,1.803121686903618273e-04,1.114345448682001367e-04,7.058603655679801243e-05,1.390510304873922678e-04,1.096990541489626113e-04,6.804114790053979157e-05,4.732266289580410433e-05,8.405840605820131888e-05,7.806027681226678796e-05,1.934321603539627954e-02,2.002602524978400744e-01,5.143464177412570030e-05,4.761368588339067115e-04
1.767005792499082850e-01,9.066641972138399360e-05,2.948386472898325561e-01,5.593104833685635284e-04,8.219431173470244324e-05,3.491091639811043645e-01,3.151766809843447453e-02,2.009872031321776557e-04,2.929704558163644199e-03,6.228313312002521336e-04,1.366485308625948602e-04,1.707316421225403634e-04,8.052612693031073888e-05,7.412941157761576032e-05,6.651612136616783259e-05,8.112700507256150907e-05,1.300622167191080346e-04,1.159122850941354441e-04,6.537694609451785190e-05,5.615708300103971345e-02,9.721438476570819426e-05,8.549673812410314895e-05,8.608742266363049456e-02
9.972007094891608152e-05,1.297071967189072060e-04,4.598832460958702053e-04,2.827005505459127734e-04,1.330882653553591428e-04,1.512759664654021730e-03,1.571890192970611978e-04,5.773008585653690737e-04,7.203430146103795284e-01,2.536966482398715361e-01,2.097355545933142083e-04,1.465118634681101032e-04,9.863207085869610822e-05,9.508930052646238245e-05,7.712410470950608265e-05,1.266495842858504151e-04,7.668061297947776852e-05,1.394517298379192025e-04,9.507043052512151706e-05,1.218504096241592387e-04,4.898263287730803515e-03,1.639838198860366081e-02,1.245473398242062624e-04
